id,display_name,first_name,last_name,created_by,historical_significance,prefix,suffix,title,birth_year_type,birth_year,death_year_type,death_year,gender,approved_by,approved_on,odnb_id,created_at,updated_at,search_names_all,citation,aliases
10054850,Robert Cushman,Robert,Cushman,476,One of the organizers of what became the Plymouth Colony founded in 1620.,,,,CA,1577,IN,1625,male,4,2016-08-17 19:02:27.883110,,2016-07-08 02:05:58.693768,2016-08-17 19:02:27.882762,"Robert, Robert Cushman",,
10008308,John Milton,John,Milton,2,composer,,,,IN,1562,IN,1647,male,2,2016-09-11 17:12:14.584288,18799,2015-02-25 00:41:52.592797,2016-09-11 17:12:14.584141,"John Milton, John, John Milton",,
10008668,Hermann Mylius,Hermann,Mylius,2,diplomat,,,,IN,1603,IN,1657,male,2,2016-08-04 13:23:17.389972,68375,2015-02-25 00:41:58.229853,2016-08-04 13:23:17.389311,"Hermann Mylius, Hermann, Hermann Mylius",,
10009531,William Penn,William,Penn,2,Quaker leader and founder of Pennsylvania,,,,IN,1644,IN,1718,male,2,2016-08-08 21:51:48.171096,21857,2015-02-25 00:42:11.761948,2016-08-08 21:51:48.170406,"William Penn, William, William Penn",,
10002157,John Carver,John,Carver,2,colonial governor,,,,AF,1511,IN,1621,male,2,2016-08-17 18:59:42.497463,4828,2015-02-25 00:40:12.218879,2016-08-17 18:59:42.496952,"John Carver, John, John Carver",,
10054852,Anne Milton,Anne,Milton,5,older sister of poet John Milton,,,,BF/IN,1608,IN,1640,female,5,2016-09-11 15:19:34.282495,,2016-09-11 15:12:32.344370,2016-09-11 15:19:34.282279,"Anne, Anne Milton, Anne Phillips,  Anne Milton",,"Anne Phillips, Anne Milton"
10009672,Edward Phillips,Edward,Phillips,2,writer and biographer,,,,IN,1630,AF/IN,1696,male,2,2016-09-11 15:13:45.045785,22148,2015-02-25 00:42:14.032111,2016-09-11 15:13:45.045654,"Edward Phillips, Edward, Edward Phillips",,
10007541,John Locke,John,Locke,2,philosopher,,,,IN,1632,IN,1704,male,2,2016-10-28 01:07:50.878013,16885,2015-02-25 00:41:40.657319,2016-10-28 01:07:50.877760,"John Locke, John, John Locke",,
10012328,Elizabeth Vernon Countess of Southampton,Elizabeth,Vernon,2,maid of honour to Elizabeth I,,,Countess of Southampton,IN,1573,AF/IN,1655,female,2,2016-09-25 06:57:52.294908,0,2015-02-25 00:43:04.909461,2016-09-25 06:57:52.294782,"Elizabeth Vernon, Elizabeth, Elizabeth Vernon, Elizabeth Vernon Countess of Southampton",,
10013164,Henry Wriothesley,Henry,Wriothesley,2,courtier and literary patron,,,,IN,1573,IN,1624,male,2,2016-09-25 06:57:52.310039,30073,2015-02-25 00:43:18.420904,2016-09-25 06:57:52.309917,"Henry Wriothesley, Henry, Henry Wriothesley",,
10000738,Catherine Barton,Catherine,Barton,2,NA,,,,BF,1699,IN,1739,female,5,2016-09-27 21:18:40.793134,,2015-02-25 00:39:46.213266,2016-09-27 21:18:40.792242,"Catherine Barton, Catherine, Catherine Barton",,
10011476,William Stanley,William,Stanley,2,nobleman,,,,IN,1561,IN,1642,male,2,2016-09-28 23:38:32.556291,72296,2015-02-25 00:42:45.187580,2016-09-28 23:38:32.556071,"William Stanley, William, William Stanley",,
10003372,Elizabeth de Vere Countess of Derby,Elizabeth,de Vere,2,NA,,,Countess of Derby,IN,1575,IN,1627,female,2,2016-09-28 23:38:32.579066,0,2015-02-25 00:40:30.710176,2016-09-28 23:38:32.578883,"Elizabeth de Vere, Elizabeth, Elizabeth de Vere, Elizabeth de Vere Countess of Derby",,
10005904,Jasper Heywood,Jasper,Heywood,2,poet and Jesuit,,,,IN,1535,IN,1598,male,2,2016-09-30 13:53:48.423969,13182,2015-02-25 00:41:14.808559,2016-09-30 13:53:48.423854,"Jasper Heywood, Jasper, Jasper Heywood",,
10007256,Edward Henry Lee earl of Lichfield,Edward Henry,Lee,2,NA,,,earl of Lichfield,IN,1663,IN,1716,male,2,2016-10-04 17:27:05.092735,0,2015-02-25 00:41:36.455824,2016-10-04 17:27:05.092589,"Edward Henry Lee, Edward Henry, Edward Henry Lee, Edward Henry Lee earl of Lichfield",,
10000405,William Atwood,William,Atwood,2,lawyer and writer on politics,,,,AF,1602,IN,1712,male,2,2016-10-04 17:29:14.657452,884,2015-02-25 00:39:41.193379,2016-10-04 17:29:14.656872,"William Atwood, William, William Atwood",,
10012460,Edmund Waller,Edmund,Waller,2,poet and politician,,,,IN,1606,IN,1687,male,2,2016-10-04 17:29:30.624372,28556,2015-02-25 00:43:07.739398,2016-10-04 17:29:30.623986,"Edmund Waller, Edmund, Edmund Waller",,
10012324,Sir Ralph Verney,Ralph,Verney,2,landowner and politician,Sir,,,IN,1613,IN,1696,male,2,2016-10-04 17:29:25.453285,28233,2015-02-25 00:43:04.836359,2016-10-04 17:29:25.452577,"Ralph Verney, Sir Ralph, Sir Ralph Verney, Sir Verney, Ralph, Ralph Verney",,
10012738,Anne Wharton,Anne,Wharton,2,poet,,,,IN,1659,IN,1685,female,2,2016-10-04 17:29:34.930842,29163,2015-02-25 00:43:12.083833,2016-10-04 17:29:34.930479,"Anne Wharton, Anne Lee, Anne, Anne Wharton",,
10003502,Venetia Digby,Venetia,Digby,2,gentlewoman and celebrated beauty,,,,IN,1600,IN,1633,female,2,2016-10-07 01:08:49.093688,7633,2015-02-25 00:40:32.841201,2016-10-07 01:08:49.093561,"Venetia Digby, Venetia Stanley, Venetia, Venetia Digby",,
10009844,George Porter,George,Porter,2,royalist army officer,,,,IN,1621,IN,1683,male,2,2016-10-16 16:27:50.944261,22564,2015-02-25 00:42:16.780932,2016-10-16 16:27:50.944042,"George Porter, George, George Porter",,
10054860,Edith Jackson,Edith,Jackson,503,,,,Lady,BF,1593,AF,1641,female,4,2016-12-05 01:55:56.388727,,2016-10-07 04:22:39.968681,2016-12-05 01:55:56.387824,"Edith, Edith Jackson, Edith Jackson Lady, Edith, Lady Edith, Lady Edith Windebank, Edith Windebank, Lady Windebanke, Lady Edith Windebanke, Edith Windebanke",,"Edith, Lady Edith, Lady Edith Windebank, Edith Windebank, Lady Windebanke, Lady Edith Windebanke, Edith Windebanke"
10009248,William Paget,William,Paget,2,politician,,,,IN,1609,IN,1678,male,2,2016-10-16 16:28:12.356350,21123,2015-02-25 00:42:07.350102,2016-10-16 16:28:12.356108,"William Paget, William, William Paget",,
10054859,Lady Frances Stuart,Frances,Stuart,503,Countess of Portland,Lady,,Countess of Portland ,IN,1617,IN,1694,female,5,2016-10-16 16:27:18.396571,,2016-10-07 03:47:53.990395,2016-10-16 16:27:18.396387,"Lady Frances, Lady Frances Stuart, Lady Frances Stuart Countess of Portland , Lady Stuart, Frances, Frances Stuart, Frances Stuart Countess of Portland , Lady Frances Stuart,  Lady Frances,  Lady Frances Weston,  Frances Weston",,"Lady Frances Stuart, Lady Frances, Lady Frances Weston, Frances Weston"
10001189,Mountjoy Blount,Mountjoy,Blount,2,courtier and politician,,,,IN,1597,IN,1666,male,2,2016-10-16 16:27:26.829346,2692,2015-02-25 00:39:52.784179,2016-10-16 16:27:26.829197,"Mountjoy Blount, Mountjoy, Mountjoy Blount",,
10054863,John Colladon,John,Colladon,503,,Sir,,,IN,1608,IN,1675,male,4,2017-01-09 20:15:34.475380,105833,2016-10-07 05:14:59.452653,2017-01-09 20:15:34.475052,"Sir John, Sir John Colladon, Sir Colladon, John, John Colladon, John Colladon, Jean Colladon",,"John Colladon, Jean Colladon"
10054857,Edward Sackville Earl of Dorset,Edward,Sackville,503,"Earl of Dorset, politician",,,Earl of Dorset,IN,1590,IN,1652,male,4,2016-12-05 02:30:34.407158,24444,2016-10-07 03:06:55.970373,2016-12-05 02:30:34.406616,"Edward, Edward Sackville, Edward Sackville Earl of Dorset, Sir Edward, Sir Edward Sackville",,"Sir Edward, Sir Edward Sackville"
10003508,Thomas Digges,Thomas,Digges,2,mathematician and member of parliament,,,,IN,1546,IN,1595,male,2,2016-12-04 19:34:06.193347,7639,2015-02-25 00:40:32.943441,2016-12-04 19:34:06.192712,"Thomas Digges, Thomas, Thomas Digges",,
10007193,William Lawes,William,Lawes,2,instrumentalist and composer,,,,IN,1602,IN,1645,male,2,2016-10-07 19:24:16.892200,16160,2015-02-25 00:41:35.447762,2016-10-07 19:24:16.891552,"William Lawes, William, William Lawes",,
10002823,John Coprario,John,Coprario,2,composer and musician,,,,AF,1516,IN,1626,male,2,2016-10-16 16:25:14.411446,6261,2015-02-25 00:40:22.182079,2016-10-16 16:25:14.410900,"John Coprario, John, John Coprario",,
10011929,"Sir Robert Throckmorton of Coughton, Warwickshire",Robert,Throckmorton,2,NA,Sir,"of Coughton, Warwickshire",,CA,1513,IN,1581,male,4,2016-12-05 02:55:42.747997,0,2015-02-25 00:42:55.325630,2016-12-05 02:55:42.747537,"Robert Throckmorton, Sir Robert, Sir Robert Throckmorton, Sir Robert Throckmorton of Coughton, Warwickshire, Sir Robert of Coughton, Warwickshire, Sir Throckmorton, Sir Throckmorton of Coughton, Warwickshire, Robert, Robert Throckmorton, Robert Throckmorton of Coughton, Warwickshire, Robert of Coughton, Warwickshire",,
10010605,Robert Sackville,Robert,Sackville,2,politician,,,,IN,1560,IN,1609,male,2,2016-10-16 16:26:29.926264,24449,2015-02-25 00:42:29.399556,2016-10-16 16:26:29.926011,"Robert Sackville, Robert, Robert Sackville",,
10000316,Sir John Arundell,John,Arundell,2,royalist army officer,Sir,,,IN,1576,IN,1654,male,2,2017-01-09 20:15:10.437939,722,2015-02-25 00:39:39.939510,2017-01-09 20:15:10.437216,"John Arundell, Sir John, Sir John Arundell, Sir Arundell, John, John Arundell",,
10054854,Sir William Howard,William,Howard,503,,Sir,,,CA,1602,IN,1643,male,5,2016-10-16 16:25:53.187097,,2016-10-07 02:15:30.706514,2016-10-16 16:25:53.186942,"Sir William, Sir William Howard, Sir Howard, William, William Howard, William,  William Howard,  Sir William Howard",,"William, William Howard, Sir William Howard"
10004883,Francis Glisson,Francis,Glisson,2,physician and philosopher,,,,CA,1599,IN,1677,male,2,2016-10-16 16:30:45.993046,10819,2015-02-25 00:40:54.839593,2016-10-16 16:30:45.992355,"Francis Glisson, Francis, Francis Glisson",,
10009029,Roderic O'Flaherty,Roderic,O'Flaherty,2,historiographer,,,,IN,1627,IN,1716,male,4,2016-12-05 03:06:25.900397,20574,2015-02-25 00:42:04.064931,2016-12-05 03:06:25.899687,"Roderic O'Flaherty, Roger O'Flaherty, Roderic, Roger",,
10011676,Esme Stuart,Esme,Stuart,2,nobleman,,,,CA,1579,IN,1624,male,2,2016-10-16 16:27:18.408258,67529,2015-02-25 00:42:50.065990,2016-10-16 16:27:18.408129,"Esme Stuart, Esme, Esme Stuart",,
10012720,Jerome Weston,Jerome,Weston,2,politician,,,,IN,1605,IN,1663,male,2,2016-10-16 16:30:00.943752,29123,2015-02-25 00:43:11.785812,2016-10-16 16:30:00.943150,"Jerome Weston, Jerome, Jerome Weston",,
10010603,Mary Sackville,Mary,Sackville,2,royal governess,,,,IN,1586,IN,1645,female,2,2016-10-16 16:27:02.562465,92426,2015-02-25 00:42:29.370056,2016-10-16 16:27:02.562358,"Mary Sackville, Mary Curzon, Mary, Mary Sackville",,
10010249,Henry Rich,Henry,Rich,2,courtier,,,,IN,1590,IN,1649,male,2,2016-10-16 16:28:21.390641,23484,2015-02-25 00:42:23.659233,2016-10-16 16:28:21.390482,"Henry Rich, Henry, Henry Rich",,
10005084,Sir Thomas Gower,Thomas,Gower,2,politician,Sir,,,IN,1604,IN,1672,male,2,2016-10-16 16:29:45.498417,46974,2015-02-25 00:40:58.129320,2016-10-16 16:29:45.497853,"Thomas Gower, Sir Thomas, Sir Thomas Gower, Sir Gower, Thomas, Thomas Gower",,
10054741,Thomasin Tunstall,Thomasin,Tunstall,391,horticulturalist,,,,BF,1620,CA,1620,female,4,2016-12-05 02:03:00.468370,,2016-01-23 17:54:50.905182,2016-12-05 02:03:00.467378,"Thomasin, Thomasin Tunstall",,
10010255,Penelope Rich,Penelope,Rich,2,noblewoman,,,,IN,1563,IN,1607,female,2,2016-10-16 16:25:14.453232,23490,2015-02-25 00:42:23.761746,2016-10-16 16:25:14.452713,"Penelope Rich, Penelope Devereux, Penelope, Penelope Rich",,
10005083,Sir Thomas Gower,Thomas,Gower,2,local politician,Sir,,,IN,1584,IN,1651,male,2,2016-10-16 16:25:44.769689,58565,2015-02-25 00:40:58.109442,2016-10-16 16:25:44.769491,"Thomas Gower, Sir Thomas, Sir Thomas Gower, Sir Gower, Thomas, Thomas Gower",,
10005634,William Harvey,William,Harvey,2,physician and discoverer of the circulation of the blood,,,,IN,1578,IN,1657,male,2,2016-10-16 16:30:15.492813,12531,2015-02-25 00:41:10.531019,2016-10-16 16:30:15.492244,"William Harvey, William, William Harvey",,
10006241,Charles Howard,Charles,Howard,2,army officer and politician,,,,IN,1628,IN,1685,male,2,2016-10-16 16:26:12.325958,13886,2015-02-25 00:41:20.314746,2016-10-16 16:26:12.325686,"Charles Howard, Charles, Charles Howard",,
10006266,Lady Margaret Howard,Margaret,Howard,2,NA,Lady,,,IN,1562,IN,1591,female,4,2016-10-16 16:26:38.778580,0,2015-02-25 00:41:20.682833,2016-10-16 16:26:38.778246,"Lady Margaret Howard, Lady Margaret, Lady Margaret Howard, Lady Howard, Margaret, Margaret Howard",,
10005032,George Goring,George,Goring,2,courtier and diplomat,,,,IN,1585,IN,1663,male,2,2016-10-16 16:27:58.881103,11101,2015-02-25 00:40:57.323596,2016-10-16 16:27:58.880982,"George Goring, George, George Goring",,
10008728,Sir Paul Neile,Paul,Neile,2,courtier and patron of science,Sir,,,IN,1613,IN,1682,male,2,2016-10-16 16:30:07.795227,37803,2015-02-25 00:41:59.139088,2016-10-16 16:30:07.794708,"Paul Neile, Sir Paul, Sir Paul Neile, Sir Neile, Paul, Paul Neile",,
10006606,Henry Jermyn,Henry,Jermyn,2,courtier and government official,,,,IN,1605,IN,1684,male,2,2016-10-16 16:30:23.098568,14780,2015-02-25 00:41:26.334760,2016-10-16 16:30:23.098011,"Henry Jermyn, Henry Germain, Henry, Henry Jermyn",,
10007832,John Maclean,John,Maclean,2,merchant in Sweden,,,,AF,1556,IN,1666,male,4,2016-12-05 02:51:43.268994,63433,2015-02-25 00:41:45.159591,2016-12-05 02:51:43.268433,"John Maclean, John Macklier, John Makeleer, Hans Maclean, Hans Macklier, Hans Makeleer, John, Hans",,
10003497,George Digby,George,Digby,2,politician,,,,IN,1612,IN,1677,male,2,2016-10-16 16:30:37.615767,7627,2015-02-25 00:40:32.741624,2016-10-16 16:30:37.615315,"George Digby, George, George Digby",,
10006686,Inigo Jones,Inigo,Jones,2,architect and theatre designer,,,,IN,1573,IN,1652,male,2,2016-11-02 20:26:23.358776,15017,2015-02-25 00:41:27.602452,2016-11-02 20:26:23.358552,"Inigo Jones, Inigo, Inigo Jones",,
10004625,Benjamin Furly,Benjamin,Furly,2,merchant and religious writer,,,,IN,1636,IN,1714,male,2,2016-10-28 01:07:50.776447,10248,2015-02-25 00:40:49.769013,2016-10-28 01:07:50.776178,"Benjamin Furly, Benjamin, Benjamin Furly",,
10009547,Paulina Pepys,Paulina,Pepys,2,,,,,IN,1640,IN,1689,female,2,2016-11-02 14:38:15.746865,96286,2015-02-25 00:42:12.062761,2016-11-02 14:38:15.746484,"Paulina Pepys, Paulina Jackson, Paulina, Paulina Pepys",,
10009549,Samuel Pepys,Samuel,Pepys,2,naval official and diarist,,,,IN,1633,IN,1703,male,2,2016-11-02 14:38:16.120201,21906,2015-02-25 00:42:12.104012,2016-11-02 14:38:16.119662,"Samuel Pepys, Samuel, Samuel Pepys",,
10003300,Sir William Davenant,William,Davenant,2,"poet, playwright, and theatre manager",Sir,,,IN,1606,IN,1668,male,2,2016-11-02 20:26:23.305645,7197,2015-02-25 00:40:29.669535,2016-11-02 20:26:23.305424,"Sir William Davenant, Sir William D'Avenant, Sir William, Sir William Davenant, Sir Davenant, William, William Davenant",,
10006012,Thomas Hobbes,Thomas,Hobbes,2,philosopher,,,,IN,1588,IN,1679,male,2,2016-11-12 20:53:37.501283,13400,2015-02-25 00:41:16.640058,2016-11-12 20:53:37.501081,"Thomas Hobbes, Thomas, Thomas Hobbes",,
10054867,Frederick Cornwallis,Frederick,Cornwallis,503,MP and member of the Privy Council,Sir,,Baron Cornwallis,CA,1610,IN,1662,female,5,2017-01-09 20:15:41.626846,,2016-11-16 22:48:58.962533,2017-01-09 20:15:41.626485,"Sir Frederick, Sir Frederick Cornwallis, Sir Frederick Cornwallis Baron Cornwallis, Sir Cornwallis, Frederick, Frederick Cornwallis, Frederick Cornwallis Baron Cornwallis, Sir Frederick Cornwallis,  Frederick Cornwallis,  Lord Cornwallis",,"Sir Frederick Cornwallis, Frederick Cornwallis, Lord Cornwallis"
10054869,Sir William Hatton,William,Hatton,525,"Member of Parliament, first husband on Elizabeth Hatton who later married Sir Edward Coke",,,,CA,1565,CA,1597,male,5,2017-01-09 20:14:59.673159,,2016-12-05 00:04:20.021354,2017-01-09 20:14:59.672945,"William, William Hatton, Sir William Newport,  William Newport",,"Sir William Newport, William Newport"
10013276,Queen Catherine of Braganza,Catherine,,2,"queen of England, Scotland, and Ireland, consort of Charles II",Queen,of Braganza,,IN,1638,IN,1705,female,2,2016-12-04 19:33:34.556943,4894,2015-02-25 00:43:19.974672,2016-12-04 19:33:34.556156,"Catherine of Braganza, Queen Catherine, Queen Catherine of Braganza, Catherine, Catherine of Braganza",,
10000311,John Arundell,John,Arundell,2,,,,,AF,1470,IN,1580,male,2,2017-01-09 20:14:31.968845,77101,2015-02-25 00:39:39.873095,2017-01-09 20:14:31.968710,"John Arundell, John, John Arundell",,
10054866,Gertude Denys,Gertrude,Denys,503,,,,,AF,1552,CA,1635,female,5,2017-01-09 20:14:44.934557,41331,2016-11-16 06:32:00.068830,2017-01-09 20:14:44.934372,"Gertrude, Gertrude Denys, Gertrude,  Gertrude Arundell,  Gertrude Arundel",,"Gertrude, Gertrude Arundell, Gertrude Arundel"
10002248,Mildred Cecil,Mildred,Cecil,2,noblewoman and scholar,,,,IN,1526,IN,1589,female,2,2017-02-10 15:36:01.495844,46675,2015-02-25 00:40:13.567820,2017-02-10 15:36:01.495708,"Mildred Cecil, Mildred Cooke, Mildred, Mildred Cecil",,
10013271,Queen Anne of Denmark,Anne,,2,"queen of England, Scotland, and Ireland, consort of James VI and I",Queen,of Denmark,,IN,1574,IN,1619,female,2,2017-02-27 01:18:31.206161,559,2015-02-25 00:43:19.906459,2017-02-27 01:18:31.205833,"Anne of Denmark, Queen Anne, Queen Anne of Denmark, Anne, Anne of Denmark",,
10012122,Queen Mary I,Mary,Tudor,2,queen of England and Ireland,Queen,I,,IN,1516,IN,1558,female,4,2017-02-27 23:38:14.232877,18245,2015-02-25 00:43:00.487002,2017-02-27 23:38:13.355583,"Queen Mary, Mary I, Bloody Mary, Queen Mary, Queen Mary Tudor, Queen Mary Tudor I, Queen Mary I, Queen Tudor, Queen Tudor I, Mary, Mary Tudor, Mary Tudor I, Mary I",,
10010550,Elizabeth Russell,Elizabeth,Russell,2,linguist and courtier,,,,IN,1528,IN,1609,female,2,2017-02-10 15:36:01.514418,13411,2015-02-25 00:42:28.503246,2017-02-10 15:36:01.514262,"Elizabeth Russell, Elizabeth Cooke, Elizabeth, Elizabeth Russell",,
10005193,Sir Richard Grenville,Richard,Grenville,2,naval commander,Sir,,,IN,1542,IN,1591,male,2,2017-02-17 15:47:39.280882,11493,2015-02-25 00:41:00.347443,2017-02-17 15:47:39.280708,"Richard Grenville, Sir Richard, Sir Richard Grenville, Sir Grenville, Richard, Richard Grenville",,
10013299,Rawly,Rawly,,2,,,,,AF,1479,IN,1589,male,2,2017-02-17 15:47:39.294953,76635,2015-02-25 00:43:20.287421,2017-02-17 15:47:39.294843,"Rawly, Rawly",,
10007040,John Knox,John,Knox,2,religious reformer,,,,IN,1514,IN,1572,male,2,2017-02-20 19:13:52.824011,15781,2015-02-25 00:41:33.010220,2017-02-20 19:13:52.823751,"John Knox, John, John Knox",,
