id,group_id,person_id,start_date_type,start_year,end_date_type,end_year,created_by,created_at,approved_by,approved_on,citation
1988,77,10007609,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.568623,5,2017-12-22 23:23:42.568371,
1989,77,10009864,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.578943,5,2017-12-22 23:23:42.578531,
1990,77,10012735,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.588880,5,2017-12-22 23:23:42.588625,
1991,77,10004691,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.600002,5,2017-12-22 23:23:42.599539,
1992,77,10005884,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.612317,5,2017-12-22 23:23:42.612035,
1993,77,10000433,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.622096,5,2017-12-22 23:23:42.621778,
1994,77,10010502,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.631353,5,2017-12-22 23:23:42.631106,
1995,77,10006210,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.641603,5,2017-12-22 23:23:42.641235,
1996,77,10006421,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.651193,5,2017-12-22 23:23:42.650938,
1997,77,10001351,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.661427,5,2017-12-22 23:23:42.661181,
1998,77,10012411,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.672350,5,2017-12-22 23:23:42.672046,
1999,77,10005478,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.682301,5,2017-12-22 23:23:42.682005,
2000,77,10006472,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.693019,5,2017-12-22 23:23:42.692647,
2001,77,10007492,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.703607,5,2017-12-22 23:23:42.703316,
2002,77,10009499,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.713538,5,2017-12-22 23:23:42.713090,
2003,77,10011840,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.724010,5,2017-12-22 23:23:42.723683,
2004,77,10008916,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.734667,5,2017-12-22 23:23:42.734391,
2005,77,10009524,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.744734,5,2017-12-22 23:23:42.744456,
2006,77,10010805,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.755583,5,2017-12-22 23:23:42.755298,
2007,77,10050170,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.765590,5,2017-12-22 23:23:42.765276,
2008,77,10008432,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.775161,5,2017-12-22 23:23:42.774915,
2009,77,10006062,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.804224,5,2017-12-22 23:23:42.803820,
2010,77,10005597,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.815983,5,2017-12-22 23:23:42.815666,
2011,77,10012505,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.826321,5,2017-12-22 23:23:42.826049,
2012,77,10009647,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.836772,5,2017-12-22 23:23:42.836470,
2013,77,10007660,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.846286,5,2017-12-22 23:23:42.846051,
2014,77,10009947,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.855142,5,2017-12-22 23:23:42.854888,
2015,77,10005226,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.863712,5,2017-12-22 23:23:42.863421,
2016,77,10011202,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.872385,5,2017-12-22 23:23:42.872151,
2017,77,10007468,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.881216,5,2017-12-22 23:23:42.880982,
2018,77,10008142,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.890049,5,2017-12-22 23:23:42.889817,
2019,77,10003539,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.898442,5,2017-12-22 23:23:42.898206,
2020,77,10000130,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.908840,5,2017-12-22 23:23:42.908524,
2021,77,10011949,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.921150,5,2017-12-22 23:23:42.920625,
2022,77,10000209,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.933126,5,2017-12-22 23:23:42.932818,
2023,77,10000652,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.944802,5,2017-12-22 23:23:42.944428,
2024,77,10010014,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.970414,5,2017-12-22 23:23:42.970123,
2025,77,10002528,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.980217,5,2017-12-22 23:23:42.979976,
2026,77,10005890,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.990056,5,2017-12-22 23:23:42.989690,
2027,77,10005341,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:42.999059,5,2017-12-22 23:23:42.998756,
2028,77,10002060,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.008522,5,2017-12-22 23:23:43.008290,
2029,77,10004366,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.017714,5,2017-12-22 23:23:43.017406,
2030,77,10008015,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.027290,5,2017-12-22 23:23:43.027053,
2031,77,10006693,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.036142,5,2017-12-22 23:23:43.035879,
2032,77,10002238,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.044753,5,2017-12-22 23:23:43.044521,
2033,77,10004059,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.053615,5,2017-12-22 23:23:43.053315,
2034,77,10012461,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.062838,5,2017-12-22 23:23:43.062585,
2035,77,10013063,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.072064,5,2017-12-22 23:23:43.071800,
2036,77,10003379,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.081722,5,2017-12-22 23:23:43.081436,
2037,77,10009107,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.090508,5,2017-12-22 23:23:43.090268,
2038,77,10002271,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.099584,5,2017-12-22 23:23:43.099302,
2039,77,10002753,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.108586,5,2017-12-22 23:23:43.108350,
2040,77,10010825,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.117489,5,2017-12-22 23:23:43.117214,
2041,77,10002832,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.126572,5,2017-12-22 23:23:43.126300,
2042,77,10006483,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.135701,5,2017-12-22 23:23:43.135431,
2043,77,10007425,AF/IN,1649,BF/IN,1649,5,2017-12-22 23:23:43.146409,5,2017-12-22 23:23:43.145976,
2044,120,10004600,AF/IN,1500,BF/IN,1501,5,2017-12-22 23:38:29.399003,5,2017-12-22 23:38:29.398756,
2045,120,10007107,AF/IN,1611,BF/IN,1659,5,2017-12-22 23:38:29.408540,5,2017-12-22 23:38:29.408376,
2046,120,10009010,AF/IN,1540,BF/IN,1596,5,2017-12-22 23:38:29.414053,5,2017-12-22 23:38:29.413927,
2047,120,10011617,AF/IN,1651,BF/IN,1673,5,2017-12-22 23:38:29.424556,5,2017-12-22 23:38:29.424419,
2048,120,10009374,AF/IN,1500,BF/IN,1585,5,2017-12-22 23:38:29.446898,5,2017-12-22 23:38:29.446693,
2049,120,10000589,AF/IN,1622,BF/IN,1685,5,2017-12-22 23:38:29.453497,5,2017-12-22 23:38:29.453356,
2050,120,10011448,AF/IN,1505,BF/IN,1615,5,2017-12-22 23:38:29.458671,5,2017-12-22 23:38:29.458470,
2051,120,10001180,AF/IN,1617,BF/IN,1680,5,2017-12-22 23:38:29.464846,5,2017-12-22 23:38:29.464722,
2052,120,10006862,AF/IN,1673,BF/IN,1700,5,2017-12-22 23:38:29.471196,5,2017-12-22 23:38:29.471008,
2053,120,10003378,AF/IN,1685,BF/IN,1700,5,2017-12-22 23:38:29.477327,5,2017-12-22 23:38:29.477202,
2054,120,10009208,AF/IN,1571,BF/IN,1633,5,2017-12-22 23:38:29.490033,5,2017-12-22 23:38:29.489899,
2055,120,10004836,AF/IN,1560,BF/IN,1590,5,2017-12-22 23:38:29.495916,5,2017-12-22 23:38:29.495796,
2056,120,10000471,AF/IN,1558,BF/IN,1601,5,2017-12-22 23:38:29.502422,5,2017-12-22 23:38:29.502297,
2057,120,10010702,AF/IN,1504,BF/IN,1614,5,2017-12-22 23:38:29.507935,5,2017-12-22 23:38:29.507808,
2058,120,10004333,AF/IN,1544,BF/IN,1654,5,2017-12-22 23:38:29.514592,5,2017-12-22 23:38:29.514425,
2059,120,10002247,AF/IN,1558,BF/IN,1626,5,2017-12-22 23:38:29.519604,5,2017-12-22 23:38:29.519484,
2060,120,10000118,AF/IN,1600,BF/IN,1655,5,2017-12-22 23:38:29.525562,5,2017-12-22 23:38:29.525341,
2061,120,10007991,AF/IN,1560,BF/IN,1595,5,2017-12-22 23:38:29.531598,5,2017-12-22 23:38:29.531477,
2062,120,10007379,AF/IN,1557,BF/IN,1667,5,2017-12-22 23:38:29.537471,5,2017-12-22 23:38:29.537255,
2063,120,10006681,AF/IN,1675,BF/IN,1700,5,2017-12-22 23:38:29.543459,5,2017-12-22 23:38:29.543336,
2064,120,10001003,AF/IN,1648,BF/IN,1700,5,2017-12-22 23:38:29.548536,5,2017-12-22 23:38:29.548359,
2065,120,10007826,AF/IN,1616,BF/IN,1700,5,2017-12-22 23:38:29.555070,5,2017-12-22 23:38:29.554945,
2066,120,10011225,AF/IN,1665,BF/IN,1700,5,2017-12-22 23:38:29.560054,5,2017-12-22 23:38:29.559932,
2067,120,10001104,AF/IN,1525,BF/IN,1586,5,2017-12-22 23:38:29.566491,5,2017-12-22 23:38:29.566366,
2068,120,10001688,AF/IN,1500,BF/IN,1602,5,2017-12-22 23:38:29.582761,5,2017-12-22 23:38:29.582633,
2069,120,10010798,AF/IN,1632,BF/IN,1700,5,2017-12-22 23:38:29.588650,5,2017-12-22 23:38:29.588447,
2070,125,10000296,AF/IN,1694,BF/IN,1700,5,2017-12-23 14:02:15.241998,5,2017-12-23 14:02:15.241532,
2071,125,10011701,AF/IN,1687,BF/IN,1700,5,2017-12-23 14:02:15.276421,5,2017-12-23 14:02:15.276068,
2072,125,10004853,AF/IN,1540,BF/IN,1603,5,2017-12-23 14:02:15.291320,5,2017-12-23 14:02:15.290974,
2073,125,10006504,AF/IN,1577,BF/IN,1628,5,2017-12-23 14:02:15.305701,5,2017-12-23 14:02:15.305218,
2074,125,10005352,AF/IN,1685,BF/IN,1700,5,2017-12-23 14:02:15.323086,5,2017-12-23 14:02:15.322705,
2075,125,10007225,AF/IN,1627,BF/IN,1699,5,2017-12-23 14:02:15.336688,5,2017-12-23 14:02:15.336274,
2076,125,10010316,AF/IN,1616,BF/IN,1683,5,2017-12-23 14:02:15.349175,5,2017-12-23 14:02:15.348872,
2077,125,10005569,AF/IN,1560,BF/IN,1621,5,2017-12-23 14:02:15.361734,5,2017-12-23 14:02:15.361372,
2078,125,10000365,AF/IN,1666,BF/IN,1700,5,2017-12-23 14:02:15.373816,5,2017-12-23 14:02:15.373494,
2079,125,10012557,AF/IN,1650,BF/IN,1650,5,2017-12-23 14:02:15.387736,5,2017-12-23 14:02:15.387375,
2080,125,10004577,AF/IN,1688,BF/IN,1700,5,2017-12-23 14:02:15.400671,5,2017-12-23 14:02:15.400215,
2081,125,10005163,AF/IN,1678,BF/IN,1700,5,2017-12-23 14:02:15.416118,5,2017-12-23 14:02:15.415768,
2082,125,10011974,AF/IN,1670,BF/IN,1700,5,2017-12-23 14:02:15.432800,5,2017-12-23 14:02:15.432372,
2083,125,10005337,AF/IN,1605,BF/IN,1690,5,2017-12-23 14:02:15.445560,5,2017-12-23 14:02:15.445121,
2084,125,10009626,AF/IN,1623,BF/IN,1687,5,2017-12-23 14:02:15.460095,5,2017-12-23 14:02:15.459521,
2085,125,10001870,AF/IN,1692,BF/IN,1700,5,2017-12-23 14:02:15.493151,5,2017-12-23 14:02:15.492761,
2086,125,10012940,AF/IN,1621,BF/IN,1675,5,2017-12-23 14:02:15.506205,5,2017-12-23 14:02:15.505867,
2087,125,10002496,AF/IN,1675,BF/IN,1700,5,2017-12-23 14:02:15.519377,5,2017-12-23 14:02:15.519045,
2088,125,10010188,AF/IN,1514,BF/IN,1624,5,2017-12-23 14:02:15.533763,5,2017-12-23 14:02:15.533348,
2089,125,10003105,AF/IN,1617,BF/IN,1688,5,2017-12-23 14:02:15.546487,5,2017-12-23 14:02:15.546200,
2090,125,10002937,AF/IN,1640,BF/IN,1700,5,2017-12-23 14:02:15.559253,5,2017-12-23 14:02:15.558953,
2091,125,10005353,AF/IN,1682,BF/IN,1700,5,2017-12-23 14:02:15.591154,5,2017-12-23 14:02:15.590807,
2092,125,10007916,AF/IN,1500,BF/IN,1552,5,2017-12-23 14:02:15.604860,5,2017-12-23 14:02:15.604480,
2093,125,10001074,AF/IN,1627,BF/IN,1653,5,2017-12-23 14:02:15.618171,5,2017-12-23 14:02:15.617852,
2094,125,10010323,AF/IN,1649,BF/IN,1700,5,2017-12-23 14:02:15.632236,5,2017-12-23 14:02:15.631901,
2095,125,10000853,AF/IN,1640,BF/IN,1700,5,2017-12-23 14:02:15.646615,5,2017-12-23 14:02:15.646225,
2096,125,10009300,AF/IN,1647,BF/IN,1700,5,2017-12-23 14:02:15.661786,5,2017-12-23 14:02:15.661371,
2097,125,10009450,AF/IN,1596,BF/IN,1651,5,2017-12-23 14:02:15.675155,5,2017-12-23 14:02:15.674828,
2098,125,10007460,AF/IN,1595,BF/IN,1675,5,2017-12-23 14:02:15.688164,5,2017-12-23 14:02:15.687843,
2099,125,10007647,AF/IN,1633,BF/IN,1693,5,2017-12-23 14:02:15.704887,5,2017-12-23 14:02:15.704482,
2100,125,10012887,AF/IN,1614,BF/IN,1672,5,2017-12-23 14:02:15.719882,5,2017-12-23 14:02:15.719448,
2101,125,10003123,AF/IN,1619,BF/IN,1651,5,2017-12-23 14:02:15.735570,5,2017-12-23 14:02:15.735205,
2102,125,10006217,AF/IN,1634,BF/IN,1700,5,2017-12-23 14:02:15.749291,5,2017-12-23 14:02:15.748956,
2103,125,10002178,AF/IN,1540,BF/IN,1600,5,2017-12-23 14:02:15.762392,5,2017-12-23 14:02:15.762094,
2104,125,10008886,AF/IN,1657,BF/IN,1700,5,2017-12-23 14:02:15.777982,5,2017-12-23 14:02:15.777611,
2105,125,10002115,AF/IN,1589,BF/IN,1628,5,2017-12-23 14:02:15.790802,5,2017-12-23 14:02:15.790477,
2106,125,10000536,AF/IN,1698,BF/IN,1700,5,2017-12-23 14:02:15.804032,5,2017-12-23 14:02:15.803711,
2107,125,10008812,AF/IN,1642,BF/IN,1700,5,2017-12-23 14:02:15.816854,5,2017-12-23 14:02:15.816513,
2108,125,10012552,AF/IN,1558,BF/IN,1643,5,2017-12-23 14:02:15.829219,5,2017-12-23 14:02:15.828922,
2109,125,10001809,AF/IN,1635,BF/IN,1700,5,2017-12-23 14:02:15.841481,5,2017-12-23 14:02:15.841150,
2110,125,10004429,AF/IN,1678,BF/IN,1700,5,2017-12-23 14:02:15.853986,5,2017-12-23 14:02:15.853598,
2111,125,10011529,AF/IN,1591,BF/IN,1654,5,2017-12-23 14:02:15.866105,5,2017-12-23 14:02:15.865735,
2112,125,10002681,AF/IN,1676,BF/IN,1700,5,2017-12-23 14:02:15.878390,5,2017-12-23 14:02:15.878105,
2113,125,10005373,AF/IN,1677,BF/IN,1700,5,2017-12-23 14:02:15.892659,5,2017-12-23 14:02:15.892350,
2114,125,10006750,AF/IN,1684,BF/IN,1700,5,2017-12-23 14:02:15.905720,5,2017-12-23 14:02:15.905341,
2115,125,10002791,AF/IN,1671,BF/IN,1700,5,2017-12-23 14:02:15.919026,5,2017-12-23 14:02:15.918667,
2116,125,10000022,AF/IN,1591,BF/IN,1700,5,2017-12-23 14:02:15.931662,5,2017-12-23 14:02:15.931330,
2117,125,10002755,AF/IN,1631,BF/IN,1679,5,2017-12-23 14:02:15.944036,5,2017-12-23 14:02:15.943696,
2118,125,10009624,AF/IN,1613,BF/IN,1685,5,2017-12-23 14:02:15.956493,5,2017-12-23 14:02:15.956204,
2119,125,10011664,AF/IN,1673,BF/IN,1700,5,2017-12-23 14:02:15.969253,5,2017-12-23 14:02:15.968953,
2120,125,10010369,AF/IN,1609,BF/IN,1700,5,2017-12-23 14:02:15.981904,5,2017-12-23 14:02:15.981557,
2121,125,10006142,AF/IN,1635,BF/IN,1700,5,2017-12-23 14:02:15.994487,5,2017-12-23 14:02:15.994186,
2122,125,10007261,AF/IN,1644,BF/IN,1700,5,2017-12-23 14:02:16.007346,5,2017-12-23 14:02:16.006954,
2123,125,10010726,AF/IN,1670,BF/IN,1700,5,2017-12-23 14:02:16.020651,5,2017-12-23 14:02:16.020188,
2124,125,10012806,AF/IN,1592,BF/IN,1676,5,2017-12-23 14:02:16.033120,5,2017-12-23 14:02:16.032750,
2125,125,10001516,AF/IN,1631,BF/IN,1680,5,2017-12-23 14:02:16.045757,5,2017-12-23 14:02:16.045371,
2126,125,10009400,AF/IN,1599,BF/IN,1658,5,2017-12-23 14:02:16.058207,5,2017-12-23 14:02:16.057862,
2127,125,10000872,AF/IN,1663,BF/IN,1700,5,2017-12-23 14:02:16.071475,5,2017-12-23 14:02:16.071181,
2128,125,10006052,AF/IN,1615,BF/IN,1698,5,2017-12-23 14:02:16.084120,5,2017-12-23 14:02:16.083783,
2129,125,10001419,AF/IN,1627,BF/IN,1691,5,2017-12-23 14:02:16.096494,5,2017-12-23 14:02:16.096207,
2130,125,10003451,AF/IN,1657,BF/IN,1700,5,2017-12-23 14:02:16.113301,5,2017-12-23 14:02:16.113003,
2131,125,10012768,AF/IN,1667,BF/IN,1700,5,2017-12-23 14:02:16.126958,5,2017-12-23 14:02:16.126612,
2132,125,10002332,AF/IN,1620,BF/IN,1700,5,2017-12-23 14:02:16.141051,5,2017-12-23 14:02:16.140688,
2133,125,10012100,AF/IN,1674,BF/IN,1700,5,2017-12-23 14:02:16.153373,5,2017-12-23 14:02:16.153081,
2134,125,10006205,AF/IN,1685,BF/IN,1700,5,2017-12-23 14:02:16.165711,5,2017-12-23 14:02:16.165363,
2135,125,10000992,AF/IN,1685,BF/IN,1700,5,2017-12-23 14:02:16.177696,5,2017-12-23 14:02:16.177358,
2136,125,10007877,AF/IN,1500,BF/IN,1550,5,2017-12-23 14:02:16.189152,5,2017-12-23 14:02:16.188863,
2137,125,10011031,AF/IN,1638,BF/IN,1678,5,2017-12-23 14:02:16.200880,5,2017-12-23 14:02:16.200584,
2138,125,10001825,AF/IN,1638,BF/IN,1700,5,2017-12-23 14:02:16.212484,5,2017-12-23 14:02:16.212186,
2139,125,10007627,AF/IN,1570,BF/IN,1615,5,2017-12-23 14:02:16.224610,5,2017-12-23 14:02:16.224317,
2140,125,10008356,AF/IN,1661,BF/IN,1700,5,2017-12-23 14:02:16.236900,5,2017-12-23 14:02:16.236526,
2141,125,10006412,AF/IN,1694,BF/IN,1700,5,2017-12-23 14:02:16.249692,5,2017-12-23 14:02:16.249345,
2142,125,10008357,AF/IN,1656,BF/IN,1698,5,2017-12-23 14:02:16.263290,5,2017-12-23 14:02:16.262971,
2143,125,10000571,AF/IN,1686,BF/IN,1700,5,2017-12-23 14:02:16.277080,5,2017-12-23 14:02:16.276703,
2144,125,10012931,AF/IN,1668,BF/IN,1700,5,2017-12-23 14:02:16.290068,5,2017-12-23 14:02:16.289696,
2145,125,10010888,AF/IN,1623,BF/IN,1700,5,2017-12-23 14:02:16.303467,5,2017-12-23 14:02:16.303142,
2146,125,10007266,AF/IN,1625,BF/IN,1691,5,2017-12-23 14:02:16.317575,5,2017-12-23 14:02:16.317181,
2147,125,10012821,AF/IN,1679,BF/IN,1700,5,2017-12-23 14:02:16.330669,5,2017-12-23 14:02:16.330361,
2148,125,10005782,AF/IN,1683,BF/IN,1700,5,2017-12-23 14:02:16.343122,5,2017-12-23 14:02:16.342792,
2149,125,10003462,AF/IN,1683,BF/IN,1700,5,2017-12-23 14:02:16.355926,5,2017-12-23 14:02:16.355568,
2150,125,10006242,AF/IN,1630,BF/IN,1700,5,2017-12-23 14:02:16.368494,5,2017-12-23 14:02:16.368201,
2151,125,10007181,AF/IN,1670,BF/IN,1700,5,2017-12-23 14:02:16.381276,5,2017-12-23 14:02:16.380979,
2152,125,10005670,AF/IN,1660,BF/IN,1700,5,2017-12-23 14:02:16.394081,5,2017-12-23 14:02:16.393714,
2153,125,10012268,AF/IN,1621,BF/IN,1666,5,2017-12-23 14:02:16.408851,5,2017-12-23 14:02:16.408451,
2154,125,10006144,AF/IN,1554,BF/IN,1600,5,2017-12-23 14:02:16.423439,5,2017-12-23 14:02:16.423122,
2155,125,10009885,AF/IN,1626,BF/IN,1668,5,2017-12-23 14:02:16.437166,5,2017-12-23 14:02:16.436838,
2156,125,10013224,AF/IN,1547,BF/IN,1657,5,2017-12-23 14:02:16.449333,5,2017-12-23 14:02:16.449041,
2157,125,10010758,AF/IN,1615,BF/IN,1694,5,2017-12-23 14:02:16.461839,5,2017-12-23 14:02:16.461408,
2158,125,10001229,AF/IN,1622,BF/IN,1696,5,2017-12-23 14:02:16.474015,5,2017-12-23 14:02:16.473603,
2159,125,10010086,AF/IN,1686,BF/IN,1700,5,2017-12-23 14:02:16.486542,5,2017-12-23 14:02:16.486125,
2160,125,10003572,AF/IN,1574,BF/IN,1684,5,2017-12-23 14:02:16.502910,5,2017-12-23 14:02:16.502531,
2161,125,10011214,AF/IN,1618,BF/IN,1652,5,2017-12-23 14:02:16.518241,5,2017-12-23 14:02:16.517704,
2162,125,10000568,AF/IN,1555,BF/IN,1621,5,2017-12-23 14:02:16.532026,5,2017-12-23 14:02:16.531515,
2163,125,10005074,AF/IN,1631,BF/IN,1683,5,2017-12-23 14:02:16.545780,5,2017-12-23 14:02:16.545412,
2164,125,10002979,AF/IN,1500,BF/IN,1512,5,2017-12-23 14:02:16.560280,5,2017-12-23 14:02:16.559943,
2165,125,10008023,AF/IN,1556,BF/IN,1588,5,2017-12-23 14:02:16.572930,5,2017-12-23 14:02:16.572539,
2166,125,10011128,AF/IN,1586,BF/IN,1696,5,2017-12-23 14:02:16.584790,5,2017-12-23 14:02:16.584491,
2167,125,10008517,AF/IN,1625,BF/IN,1695,5,2017-12-23 14:02:16.596616,5,2017-12-23 14:02:16.596244,
2168,125,10005019,AF/IN,1647,BF/IN,1700,5,2017-12-23 14:02:16.608945,5,2017-12-23 14:02:16.608489,
2169,125,10013071,AF/IN,1659,BF/IN,1700,5,2017-12-23 14:02:16.621255,5,2017-12-23 14:02:16.620893,
2170,125,10007918,AF/IN,1670,BF/IN,1700,5,2017-12-23 14:02:16.633168,5,2017-12-23 14:02:16.632782,
2171,125,10002099,AF/IN,1672,BF/IN,1700,5,2017-12-23 14:02:16.645030,5,2017-12-23 14:02:16.644683,
2172,125,10010570,AF/IN,1520,BF/IN,1577,5,2017-12-23 14:02:16.657477,5,2017-12-23 14:02:16.657148,
2173,125,10008468,AF/IN,1614,BF/IN,1687,5,2017-12-23 14:02:16.669335,5,2017-12-23 14:02:16.669033,
2174,125,10000799,AF/IN,1686,BF/IN,1700,5,2017-12-23 14:02:16.681568,5,2017-12-23 14:02:16.681223,
2175,125,10012462,AF/IN,1660,BF/IN,1700,5,2017-12-23 14:02:16.694133,5,2017-12-23 14:02:16.693781,
2176,125,10006778,AF/IN,1671,BF/IN,1700,5,2017-12-23 14:02:16.706154,5,2017-12-23 14:02:16.705836,
2177,125,10008053,AF/IN,1658,BF/IN,1700,5,2017-12-23 14:02:16.718125,5,2017-12-23 14:02:16.717810,
2178,125,10000666,AF/IN,1544,BF/IN,1625,5,2017-12-23 14:02:16.729440,5,2017-12-23 14:02:16.729149,
2179,125,10005955,AF/IN,1570,BF/IN,1610,5,2017-12-23 14:02:16.741851,5,2017-12-23 14:02:16.741542,
2180,125,10012762,AF/IN,1609,BF/IN,1683,5,2017-12-23 14:02:16.753995,5,2017-12-23 14:02:16.753668,
2181,125,10007829,AF/IN,1698,BF/IN,1700,5,2017-12-23 14:02:16.765727,5,2017-12-23 14:02:16.765391,
2182,125,10005141,AF/IN,1666,BF/IN,1700,5,2017-12-23 14:02:16.777785,5,2017-12-23 14:02:16.777439,
2183,125,10000473,AF/IN,1561,BF/IN,1626,5,2017-12-23 14:02:16.789864,5,2017-12-23 14:02:16.789402,
2184,125,10007541,AF/IN,1632,BF/IN,1700,5,2017-12-23 14:02:16.803154,5,2017-12-23 14:02:16.802770,
2185,125,10003500,AF/IN,1603,BF/IN,1665,5,2017-12-23 14:02:16.815835,5,2017-12-23 14:02:16.815512,
2186,125,10004883,AF/IN,1599,BF/IN,1677,5,2017-12-23 14:02:16.828820,5,2017-12-23 14:02:16.828494,
2187,125,10006012,AF/IN,1588,BF/IN,1679,5,2017-12-23 14:02:16.842088,5,2017-12-23 14:02:16.841687,
2188,125,10007220,AF/IN,1657,BF/IN,1700,5,2017-12-23 14:02:16.854344,5,2017-12-23 14:02:16.854024,
2189,123,10000100,AF/IN,1566,BF/IN,1579,5,2017-12-23 14:03:05.645689,5,2017-12-23 14:03:05.645041,
2190,123,10000150,AF/IN,1559,BF/IN,1629,5,2017-12-23 14:03:05.662369,5,2017-12-23 14:03:05.662016,
2191,123,10000291,AF/IN,1616,BF/IN,1616,5,2017-12-23 14:03:05.675962,5,2017-12-23 14:03:05.675578,
2192,123,10000342,AF/IN,1500,BF/IN,1548,5,2017-12-23 14:03:05.689532,5,2017-12-23 14:03:05.689081,
2193,123,10000449,AF/IN,1638,BF/IN,1700,5,2017-12-23 14:03:05.704577,5,2017-12-23 14:03:05.704210,
2194,123,10008018,AF/IN,1536,BF/IN,1599,5,2017-12-23 14:03:05.717927,5,2017-12-23 14:03:05.717535,
2195,123,10001237,AF/IN,1561,BF/IN,1644,5,2017-12-23 14:03:05.730760,5,2017-12-23 14:03:05.730400,
2196,123,10008069,AF/IN,1691,BF/IN,1700,5,2017-12-23 14:03:05.743332,5,2017-12-23 14:03:05.743006,
2197,123,10002705,AF/IN,1556,BF/IN,1556,5,2017-12-23 14:03:05.756051,5,2017-12-23 14:03:05.755696,
2198,123,10002735,AF/IN,1633,BF/IN,1665,5,2017-12-23 14:03:05.768785,5,2017-12-23 14:03:05.768399,
2199,123,10002773,AF/IN,1676,BF/IN,1678,5,2017-12-23 14:03:05.781772,5,2017-12-23 14:03:05.781316,
2200,123,10009334,AF/IN,1621,BF/IN,1700,5,2017-12-23 14:03:05.794316,5,2017-12-23 14:03:05.794024,
2201,123,10003275,AF/IN,1623,BF/IN,1635,5,2017-12-23 14:03:05.807383,5,2017-12-23 14:03:05.807065,
2202,123,10003374,AF/IN,1580,BF/IN,1645,5,2017-12-23 14:03:05.831488,5,2017-12-23 14:03:05.831132,
2203,123,10000744,AF/IN,1597,BF/IN,1678,5,2017-12-23 14:03:05.846753,5,2017-12-23 14:03:05.846285,
2204,123,10004635,AF/IN,1568,BF/IN,1580,5,2017-12-23 14:03:05.862459,5,2017-12-23 14:03:05.862103,
