first_name,birth_year_type,odnb_id,historical_significance,created_by,updated_at,aliases,id,search_names_all,last_name,title,death_year_type,citation,approved_by,gender,suffix,display_name,prefix,approved_on,death_year,created_at,birth_year
Jane,IN,70580,noblewoman,2,2017-07-20 18:06:45.424081,,10003743,"Jane Dudley, Jane, Jane Dudley",Dudley,,IN,,2,female,,Jane Dudley,,2017-07-20 18:06:45.424183,1555,2015-02-25 00:40:36.691962,1508
Thomas,BF,,Newsbook printer,490,2017-07-20 18:35:48.154150,,10054954,"Thomas, Thomas Banks",Banks,,AF,,5,male,,Thomas Banks,,2017-07-20 18:35:48.154298,1648,2017-07-20 18:10:42.441420,1641
William,IN,,Son of John Dauntesey (1629),398,2017-07-20 18:40:49.954170,,10054835,"William, William Dauntesey",Dauntesey,,BF/IN,,4,male,,William Dauntesey,,2017-07-20 18:40:49.954380,1696,2016-02-24 04:22:51.224000,1668
Robert,IN,7565,soldier and politician,2,2017-07-20 18:45:16.554826,,10003469,"Robert Devereux, Robert, Robert Devereux, Essex",Devereux,Second Earl of Essex,IN,,5,male,,Robert Devereux,,2017-07-20 18:45:16.554936,1601,2015-02-25 00:40:32.231650,1565
Humphrey,IN,59849,publisher and bookseller,2,2017-07-20 18:45:34.827260,,10001203,"Humphrey Blunden, Humphrey, Humphrey Blunden",Blunden,,AF/IN,,2,male,,Humphrey Blunden,,2017-07-20 18:45:34.827597,1654,2015-02-25 00:39:53.042074,1609
Francesco,IN,,opera singer,563,2017-07-13 13:59:07.279709,Senesino,10054893,"Francesco, Francesco Bernardi, Senesino",Bernardi,,IN,,563,male,,Francesco Bernardi,,2017-07-13 13:59:07.279825,1758,2017-05-26 16:54:21.387191,1686
Henry,IN,23841,merchant and law reformer,2,2017-07-20 18:24:11.624377,,10010352,"Henry Robinson, Henry, Henry Robinson",Robinson,,IN,,2,male,,Henry Robinson,,2017-07-20 18:24:11.624746,1673,2015-02-25 00:42:25.267148,1605
Endymion,IN,22562,courtier,2,2017-07-20 18:24:23.238605,,10009843,"Endymion Porter, Endymion, Endymion Porter",Porter,,IN,,2,male,,Endymion Porter,,2017-07-20 18:24:23.238965,1649,2015-02-25 00:42:16.758471,1587
William,IN,25127,politician and writer,2,2017-07-20 18:24:35.566112,,10010905,"William Seton of Pitmedden, Sir William, Sir William Seton, Sir William Seton of Pitmedden, Sir William of Pitmedden, Sir Seton, Sir Seton of Pitmedden, William, William Seton, William Seton of Pitmedden, William of Pitmedden",Seton,,IN,,2,male,of Pitmedden,Sir William Seton of Pitmedden,Sir,2017-07-20 18:24:35.566459,1744,2015-02-25 00:42:34.229440,1673
Anastasia,AF,23828,singer,2,2017-06-22 15:43:04.587281,,10010344,"Anastasia Robinson, Anastasia, Anastasia Robinson",Robinson,,IN,,2,female,,Anastasia Robinson,,2017-06-22 15:43:04.587392,1755,2015-02-25 00:42:25.150659,1645
George Frideric,IN,12192,composer,2,2017-06-22 18:37:32.598844,,10005491,"George Frideric Handel, Haendel, George Frideric, George Frideric Handel",Handel,,IN,,563,male,,George Frideric Handel,,2017-06-22 18:37:32.599173,1759,2015-02-25 00:41:07.760463,1685
Francesca,IN,67127,singer,2,2017-06-22 15:56:16.247440,,10003179,"Francesca Cuzzoni, Francesca Sandoni, Francesca, Francesca Cuzzoni",Cuzzoni,,IN,,2,female,,Francesca Cuzzoni,,2017-06-22 15:56:16.247551,1778,2015-02-25 00:40:27.793283,1696
Catharine,IN,25020,royal mistress,2,2017-06-22 18:20:12.399022,,10010862,"Catharine Sedley, Catherine Sedley, Catharine, Catharine Sedley, Catharine Sedley suo jure Countess of Dorchester, Countess of Portmore",Sedley,"suo jure Countess of Dorchester, Countess of Portmore",IN,,2,female,,"Catharine Sedley suo jure Countess of Dorchester, Countess of Portmore",,2017-06-22 18:20:12.399133,1717,2015-02-25 00:42:33.547178,1657
Nathaniel,IN,4224,bookseller,2,2017-07-20 17:27:38.274838,,10001885,"Nathaniel Butter, Nathaniel, Nathaniel Butter",Butter,,IN,,2,male,,Nathaniel Butter,,2017-07-20 17:27:38.275375,1664,2015-02-25 00:40:07.619377,1583
Owen,IN,26846,impresario,2,2017-06-22 18:40:04.461025,,10011743,"Owen Swiny, Owen Swiny, Owen McSwiny, Owen Swiney, Owen MacSwiny, Owen MacSwinny, Owen, Owen Swiny",Swiny,,IN,,2,male,,Owen Swiny,,2017-06-22 18:40:04.461523,1754,2015-02-25 00:42:51.912668,1676
Maurice,IN,11416,organist and composer,2,2017-06-22 18:29:40.571172,,10005161,"Maurice Greene, Maurice, Maurice Greene",Greene,,IN,,2,male,,Maurice Greene,,2017-06-22 18:29:40.571267,1755,2015-02-25 00:40:59.545678,1696
Kenelm,IN,7629,natural philosopher and courtier,2,2017-07-05 20:40:27.194537,,10003500,"Kenelm Digby, Sir Kenelm, Sir Kenelm Digby, Sir Digby, Kenelm, Kenelm Digby",Digby,,IN,,2,male,,Sir Kenelm Digby,Sir,2017-07-05 20:40:27.194671,1665,2015-02-25 00:40:32.791187,1603
Thomas,IN,29274,Roman Catholic priest and philosopher,2,2017-07-05 20:40:27.213418,,10012806,"Thomas White, Thomas Blacklo, Thomas, Thomas White",White,,IN,,2,male,,Thomas White,,2017-07-05 20:40:27.213548,1676,2015-02-25 00:43:13.019566,1592
Elizabeth,IN,67044,noblewoman,2,2017-07-06 15:31:54.821115,,10001864,"Elizabeth Butler, Elizabeth Preston, Elizabeth, Elizabeth Butler",Butler,,IN,,2,female,,Elizabeth Butler,,2017-07-06 15:31:54.821229,1684,2015-02-25 00:40:07.218852,1615
Ann,IN,9146,autobiographer,2,2017-07-06 15:31:54.826540,,10004125,"Ann Fanshawe, Ann Harrison, Ann, Ann Fanshawe",Fanshawe,,IN,,2,female,,Ann Fanshawe,,2017-07-06 15:31:54.826638,1680,2015-02-25 00:40:42.296516,1625
Alberico,IN,10522,jurist,2,2017-09-20 16:22:29.863782,,10004775,"Alberico Gentili, Alberico, Alberico Gentili",Gentili,,IN,,2,male,,Alberico Gentili,,2017-09-20 16:22:29.864129,1608,2015-02-25 00:40:52.321062,1552
Philip,IN,25522,author and courtier,2,2017-07-06 21:21:12.441216,,10011091,"Philip Sidney, Sir Philip, Sir Philip Sidney, Sir Sidney, Philip, Philip Sidney",Sidney,,IN,,2,male,,Sir Philip Sidney,Sir,2017-07-06 21:21:12.441319,1586,2015-02-25 00:42:37.951893,1554
Horatio,IN,21153,merchant and diplomat,2,2017-07-06 21:26:24.986965,,10009262,"Horatio Palavicino, Sir Horatio, Sir Horatio Palavicino, Sir Palavicino, Horatio, Horatio Palavicino",Palavicino,,IN,,2,male,,Sir Horatio Palavicino,Sir,2017-07-06 21:26:24.987244,1600,2015-02-25 00:42:07.623399,1540
John,IN,738,courtier and politician,2,2017-07-07 16:24:48.088398,,10000323,"John Ashburnham, John, John Ashburnham",Ashburnham,,IN,,2,male,,John Ashburnham,,2017-07-07 16:24:48.088495,1671,2015-02-25 00:39:40.032460,1602
George,IN,18109,clergyman and protestant martyr,2,2017-07-15 00:35:36.637273,,10007989,"George Marsh, George, George Marsh",Marsh,,IN,,2,male,,George Marsh,,2017-07-15 00:35:36.637390,1555,2015-02-25 00:41:47.562564,1515
John,IN,13706,bishop of Gloucester and Worcester and protestant martyr,2,2017-07-15 01:38:57.169939,,10006152,"John Hooper, John, John Hooper",Hooper,,IN,,2,male,,John Hooper,,2017-07-15 01:38:57.170259,1555,2015-02-25 00:41:18.926208,1495
John,IN,29405,Leveller and conspirator,2,2017-07-20 18:38:14.628294,,10012876,"John Wildman, Sir John, Sir John Wildman, Sir Wildman, John, John Wildman",Wildman,,IN,,2,male,,Sir John Wildman,Sir,2017-07-20 18:38:14.628637,1693,2015-02-25 00:43:14.088118,1622
Francis,IN,28625,Jesuit,2,2017-07-20 18:39:00.632682,,10012493,"Francis Walsingham, Francis, Francis Walsingham",Walsingham,,IN,,2,male,,Francis Walsingham,,2017-07-20 18:39:00.632817,1647,2015-02-25 00:43:08.243296,1577
John,IN,22182,clergyman and protestant martyr,2,2017-07-15 00:49:06.154552,,10009683,"John Philpott, John Philpot, John, John Philpott",Philpott,,IN,,2,male,,John Philpott,,2017-07-15 00:49:06.154645,1555,2015-02-25 00:42:14.263050,1515
Richard,CA,13752,Roman Catholic exile and translator,2,2017-07-15 00:58:47.524590,,10006170,"Richard Hopkins, Richard, Richard Hopkins",Hopkins,,BF/IN,,2,male,,Richard Hopkins,,2017-07-15 00:58:47.524679,1596,2015-02-25 00:41:19.209463,1546
George,CA,68277,merchant and religious activist,2,2017-07-15 01:26:09.423683,,10005880,"George Heton, George, George Heton",Heton,,AF/IN,,2,male,,George Heton,,2017-07-15 01:26:09.424047,1598,2015-02-25 00:41:14.473842,1515
John,CA,27973,religious controversialist,2,2017-07-20 17:34:03.544619,,10012203,"John Udall, John, John Udall",Udall,,IN,,2,male,,John Udall,,2017-07-20 17:34:03.544739,1592,2015-02-25 00:43:02.478607,1560
Alveraz,BF,,Spanish Ambassador to Queen Elizabeth's court. ,386,2017-07-20 17:45:38.831656,Bishop of Aquila,10054948,"Alveraz, Alveraz de Quadra, Alveraz de Quadra Spanish Ambassador, Bishop of Aquila",de Quadra,Spanish Ambassador,AF,,4,male,,Alvarez de Quadra,,2017-07-20 17:45:38.831842,1562,2017-07-20 17:41:10.825243,1559
John,IN,,Son of John Dauntesey (1629),398,2017-07-20 18:16:16.769709,,10054838,"John, John Dauntesey",Dauntesey,,BF,,4,male,,John Dauntesey,,2017-07-20 18:16:16.769801,1774,2016-02-24 04:52:52.410101,1674
Richard,IN,,Son of John Dauntesey (1629) ,398,2017-07-20 18:16:04.500636,,10054837,"Richard, Richard Dauntesey",Dauntesey,,BF/IN,,4,male,,Richard Dauntesey,,2017-07-20 18:16:04.500741,1694,2016-02-24 04:50:29.274554,1673
Gilbert,IN,37706,parliamentary official and newsletter writer,2,2017-07-20 17:44:27.387658,,10007725,"Gilbert Mabbott, Gilbert, Gilbert Mabbott",Mabbott,,AF/IN,,2,male,,Gilbert Mabbott,,2017-07-20 17:44:27.388029,1670,2015-02-25 00:41:43.488891,1622
Thomas,AF,28158,bookseller and printer,2,2017-07-20 17:44:54.476053,,10012277,"Thomas Vautrollier, Thomas, Thomas Vautrollier",Vautrollier,,IN,,2,male,,Thomas Vautrollier,,2017-07-20 17:44:54.476351,1587,2015-02-25 00:43:03.676162,1477
Thomas,IN,16535,Church of England clergyman and writer,2,2017-07-15 01:29:13.697274,,10007368,"Thomas Lever, Thomas Leaver, Thomas, Thomas Lever",Lever,,IN,,2,male,,Thomas Lever,,2017-07-15 01:29:13.697368,1577,2015-02-25 00:41:38.161687,1521
William,IN,4983,royal minister,2,2017-07-21 01:20:55.524536,,10002251,"William Cecil, William, William Cecil",Cecil,,IN,,2,male,,William Cecil,,2017-07-21 01:20:55.524678,1598,2015-02-25 00:40:13.607247,1520
Brian,AF,27803,administrator,2,2017-07-20 17:38:39.191816,,10012126,"Brian Tuke, Sir Brian, Sir Brian Tuke, Sir Tuke, Brian, Brian Tuke",Tuke,,IN,,2,male,,Sir Brian Tuke,Sir,2017-07-20 17:38:39.192213,1545,2015-02-25 00:43:00.583048,1435
John,IN,,Recipe book owner,398,2017-07-20 18:41:39.474533,John Daunce,10054833,"John, John Dauntesey, John Daunce",Dauntesey,,BF/IN,,4,male,,John Dauntesey,,2017-07-20 18:41:39.474625,1694,2016-02-24 04:12:17.790606,1629
William,IN,3092,printer,2,2017-07-20 18:47:58.021805,,10001396,"William Bowyer, William, William Bowyer",Bowyer,,IN,,2,male,,William Bowyer,,2017-07-20 18:47:58.022157,1737,2015-02-25 00:39:58.306748,1663
Stephen,BF,,Steward of the earl of Cumberland,34,2017-07-20 18:51:09.900333,,10054957,"Stephen, Stephen Taylor",Taylor,,IN,,34,male,,Stephen Taylor,,2017-07-20 18:51:09.900707,1618,2017-07-20 18:32:24.927867,1597
Katheren,IN,,Daughter of John Dauntesey (1629),398,2017-07-20 18:41:27.080069,Katheron Dauntesey,10054834,"Katheren, Katheren Dauntesey, Katheron Dauntesey",Dauntesey,,BF,,4,female,,Katheren Dauntesey,,2017-07-20 18:41:27.080200,1767,2016-02-24 04:17:13.717093,1667
Christopher,IN,1390,printer,2,2017-07-20 18:01:13.775074,,10000642,"Christopher Barker, Christopher, Christopher Barker",Barker,,IN,,2,male,,Christopher Barker,,2017-07-20 18:01:13.775424,1599,2015-02-25 00:39:44.849456,1528
Robert,CA,28441,printer,2,2017-07-20 20:21:44.896890,,10012423,"Robert Waldegrave, Robert, Robert Waldegrave",Waldegrave,,IN,,2,male,,Robert Waldegrave,,2017-07-20 20:21:44.897185,1603,2015-02-25 00:43:07.171091,1554
Jane,IN,,Daughter of John Dauntesey (1629),398,2017-07-20 17:51:40.501991,,10054839,"Jane, Jane Dauntesey",Dauntesey,,BF,,4,female,,Jane Dauntesey,,2017-07-20 17:51:40.502102,1782,2016-02-24 05:02:47.884575,1682
Henry,AF,12478,religious radical,2,2017-07-15 01:05:43.069877,,10005614,"Henry Harte, Henry Hart, Henry, Henry Harte",Harte,,IN,,2,male,,Henry Harte,,2017-07-15 01:05:43.070139,1557,2015-02-25 00:41:09.935086,1447
Thomas,IN,,,588,2017-07-20 18:16:32.480642,,10054949,"Thomas, Thomas Dauntesey",Dauntesey,,BF,,5,male,,Thomas Dauntesey,,2017-07-20 18:16:32.480740,1776,2017-07-20 17:48:31.958219,1676
Edmond,IN,22782,lawyer and politician,2,2017-07-20 18:27:12.312142,,10009948,"Edmond Prideaux, Sir Edmond, Sir Edmond Prideaux, Sir Prideaux, Edmond, Edmond Prideaux",Prideaux,,IN,,2,male,,Sir Edmond Prideaux,Sir,2017-07-20 18:27:12.312571,1659,2015-02-25 00:42:18.591151,1601
Joan,AF,47139,religious radical,2,2017-07-15 01:53:47.705482,,10012892,"Joan Wilkinson, Joan North, Joan, Joan Wilkinson",Wilkinson,,IN,,2,female,,Joan Wilkinson,,2017-07-15 01:53:47.705665,1556,2015-02-25 00:43:14.305136,1446
William,IN,37592,printer and bookseller,2,2017-07-20 17:55:22.581505,,10006529,"William Jaggard, William, William Jaggard",Jaggard,,IN,,2,male,,William Jaggard,,2017-07-20 17:55:22.581864,1623,2015-02-25 00:41:25.123897,1568
John,BF/IN,364,printer and bookseller,2,2017-07-20 18:23:15.416197,,10000121,"John Allde, John, John Allde",Allde,,IN,,2,male,,John Allde,,2017-07-20 18:23:15.416546,1584,2015-02-25 00:39:37.145653,1531
Anne,IN,,Daughter of John Dauntesey (1629),398,2017-07-20 18:23:33.122390,,10054842,"Anne, Anne Dauntesey",Dauntesey,,BF,,4,female,,Anne Dauntesey,,2017-07-20 18:23:33.122484,1783,2016-02-24 05:08:02.976621,1683
William,BF/IN,807,bookseller,2,2017-07-20 18:23:36.369837,,10000361,"William Aspley, William, William Aspley",Aspley,,IN,,2,male,,William Aspley,,2017-07-20 18:23:36.370218,1640,2015-02-25 00:39:40.606616,1573
Augustine,AF,2256,religious reformer,2,2017-07-15 01:17:25.503263,,10001013,"Augustine Bernher, Augustine, Augustine Bernher",Bernher,,IN,,2,male,,Augustine Bernher,,2017-07-15 01:17:25.503385,1565,2015-02-25 00:39:50.118910,1455
Thomas,IN,6615,archbishop of Canterbury,2,2017-07-15 01:37:03.473725,,10002977,"Thomas Cranmer, Thomas, Thomas Cranmer",Cranmer,,IN,,2,male,,Thomas Cranmer,,2017-07-15 01:37:03.473815,1556,2015-02-25 00:40:24.377544,1489
John,IN,3175,evangelical preacher and martyr,2,2017-07-15 01:21:03.413882,,10001442,"John Bradford, John, John Bradford",Bradford,,IN,,2,male,,John Bradford,,2017-07-15 01:21:03.414087,1555,2015-02-25 00:39:59.692360,1510
Robert,AF,10832,protestant martyr,2,2017-07-15 01:23:24.314191,,10004887,"Robert Glover, Robert, Robert Glover",Glover,,IN,,2,male,,Robert Glover,,2017-07-15 01:23:24.314297,1555,2015-02-25 00:40:54.900210,1445
James,CA,11850,evangelical divine,2,2017-07-15 01:26:09.414578,,10005350,"James Haddon, James, James Haddon",Haddon,,AF/IN,,2,male,,James Haddon,,2017-07-15 01:26:09.415191,1556,2015-02-25 00:41:04.981868,1520
Richard,IN,6526,bishop of Ely,2,2017-07-15 01:27:39.824535,,10002935,"Richard Cox, Richard, Richard Cox",Cox,,IN,,2,male,,Richard Cox,,2017-07-15 01:27:39.824703,1581,2015-02-25 00:40:23.778518,1500
James,IN,14592,"king of Scotland, England, and Ireland",2,2017-07-21 13:14:31.992424,,10011681,"King James, James I, James VI, James I and VI, King James, King James Stuart, King James Stuart I and VI, King James I and VI, King Stuart, King Stuart I and VI, James, James Stuart, James Stuart I and VI, James I and VI",Stuart,,IN,,4,male,I and VI,King James I and VI,King,2017-07-21 13:14:31.992756,1625,2015-02-25 00:42:50.183471,1566
Thomas,IN,2156,bishop of Coventry and Lichfield,2,2017-07-15 01:29:13.688597,,10000978,"Thomas Bentham, Thomas, Thomas Bentham",Bentham,,IN,,2,male,,Thomas Bentham,,2017-07-15 01:29:13.688707,1579,2015-02-25 00:39:49.649559,1513
Edmund,IN,11644,archbishop of York and of Canterbury,2,2017-07-15 01:30:01.379745,,10005259,"Edmund Grindal, Edmund, Edmund Grindal",Grindal,,IN,,2,male,,Edmund Grindal,,2017-07-15 01:30:01.379872,1583,2015-02-25 00:41:02.559020,1516
Josuah,IN,26873,poet and translator,2,2017-07-20 18:04:48.025276,,10011754,"Josuah Sylvester, Joshua Sylvester, Josuah, Josuah Sylvester",Sylvester,,IN,,2,male,,Josuah Sylvester,,2017-07-20 18:04:48.025609,1618,2015-02-25 00:42:52.121436,1562
John,IN,28264,chronicler and poet,2,2017-07-20 18:50:32.133647,,10012346,"John Vicars, John, John Vicars",Vicars,,IN,,2,male,,John Vicars,,2017-07-20 18:50:32.134001,1652,2015-02-25 00:43:05.404518,1580
William,IN,27874,naturalist and religious controversialist,2,2017-07-15 01:30:41.178367,,10012160,"William Turner, William, William Turner",Turner,,IN,,2,male,,William Turner,,2017-07-15 01:30:41.178473,1568,2015-02-25 00:43:01.406913,1509
Menasseh,IN,17916,rabbi and campaigner for the readmission of Jews to England,2,2017-07-17 17:32:37.632476,,10000944,"Menasseh ben Israel, Menasseh, Menasseh ben Israel",ben Israel,,IN,,2,male,,Menasseh ben Israel,,2017-07-17 17:32:37.632786,1657,2015-02-25 00:39:49.138747,1604
Anne,CA,,,31,2017-07-15 01:32:42.885566,,10051427,"Anne, Anne Fitzwilliam",Fitzwilliam,,CA,,31,female,,Anne Fitzwilliam,,2017-07-15 01:32:42.885719,1558,2016-01-13 21:29:21.782604,1504
John,IN,8323,preacher and ecumenist,2,2017-07-17 17:32:37.655318,,10003801,"John Durie, John Dury, John, John Durie",Durie,,IN,,2,male,,John Durie,,2017-07-17 17:32:37.655664,1680,2015-02-25 00:40:37.533128,1596
Rowland,AF,27079,clergyman and protestant martyr,2,2017-07-15 01:55:45.650278,,10011821,"Rowland Taylor, Rowland, Rowland Taylor",Taylor,,IN,,2,male,,Rowland Taylor,,2017-07-15 01:55:45.650398,1555,2015-02-25 00:42:53.295815,1445
John,CA,29834,bookseller and printer,2,2017-07-20 17:38:04.892256,,10013067,"John Wolfe, John, John Wolfe",Wolfe,,IN,,2,male,,John Wolfe,,2017-07-20 17:38:04.892620,1601,2015-02-25 00:43:16.855496,1548
William,AF,25094,printer and bookseller,2,2017-07-20 17:59:38.643265,,10010887,"William Seres, William, William Seres",Seres,,IN,,2,male,,William Seres,,2017-07-20 17:59:38.643663,1578,2015-02-25 00:42:33.939737,1468
John,IN,24288,historian and politician,2,2017-07-20 17:59:53.581243,,10010543,"John Rushworth, John Rushforth, John, John Rushworth",Rushworth,,IN,,2,male,,John Rushworth,,2017-07-20 17:59:53.581555,1690,2015-02-25 00:42:28.400282,1612
William,IN,3376,separatist leader,2,2017-07-20 18:00:23.514816,,10001533,"William Brewster, William, William Brewster",Brewster,,IN,,2,male,,William Brewster,,2017-07-20 18:00:23.515133,1644,2015-02-25 00:40:01.056467,1566
Roger,IN,40805,royalist army officer and politician,2,2017-07-20 18:00:32.361068,,10012832,"Roger Whitley, Roger, Roger Whitley",Whitley,,IN,,2,male,,Roger Whitley,,2017-07-20 18:00:32.361374,1697,2015-02-25 00:43:13.481751,1618
Thomas,BF/IN,130,printer,2,2017-07-20 18:00:58.368844,,10000053,"Thomas Adams, Thomas, Thomas Adams",Adams,,IN,,2,male,,Thomas Adams,,2017-07-20 18:00:58.369211,1620,2015-02-25 00:39:36.077081,1566
Francis,BF,,Printer,490,2017-07-20 18:35:48.151029,F. Coles,10054952,"Francis, Francis Coles, F. Coles",Coles,,AF,,5,male,,Francis Coles,,2017-07-20 18:35:48.151128,1679,2017-07-20 18:05:15.391803,1641
Thomas,IN,28265,theologian,2,2017-07-20 18:19:55.979030,,10012347,"Thomas Vicars, Thomas, Thomas Vicars",Vicars,,IN,,2,male,,Thomas Vicars,,2017-07-20 18:19:55.979127,1638,2015-02-25 00:43:05.425084,1589
Thomas,IN,23122,diplomat,2,2017-07-20 18:49:56.564976,,10010107,"Thomas Randolph, Thomas, Thomas Randolph",Randolph,,IN,,2,male,,Thomas Randolph,,2017-07-20 18:49:56.565138,1590,2015-02-25 00:42:21.234732,1525
William,IN,22854,pamphleteer and lawyer,2,2017-07-20 18:28:44.704142,,10009981,"William Prynne, William, William Prynne",Prynne,,IN,,2,male,,William Prynne,,2017-07-20 18:28:44.704263,1669,2015-02-25 00:42:19.154976,1600
Byron,IN,,Son of John Dauntesey,398,2017-07-20 18:21:19.320743,,10054841,"Byron, Byron Dauntesey",Dauntesey,,BF,,4,male,,Byron Dauntesey,,2017-07-20 18:21:19.320844,1780,2016-02-24 05:06:09.965472,1680
John,BF/IN,927,printer and writer,2,2017-07-20 18:23:48.701745,,10000432,"John Awdely, John Awdeley, John Sampson, John, John Awdely",Awdely,,IN,,2,male,,John Awdely,,2017-07-20 18:23:48.702074,1575,2015-02-25 00:39:41.557874,1532
Andrew,BF,,"Printer with wife Jane Coe, succeeded by son Andrew",490,2017-07-20 18:50:04.497122,,10054956,"Andrew, Andrew Coe, Andrew Coe The Elder, Andrew The Elder",Coe,,IN,,5,male,The Elder,Andrew Coe The Elder,,2017-07-20 18:50:04.497445,1644,2017-07-20 18:19:53.266894,1637
Francis,IN,28624,principal secretary,2,2017-07-26 18:29:18.908471,,10012492,"Francis Walsingham, Sir Francis, Sir Francis Walsingham, Sir Walsingham, Francis, Francis Walsingham",Walsingham,,IN,,2,male,,Sir Francis Walsingham,Sir,2017-07-26 18:29:18.908561,1590,2015-02-25 00:43:08.230172,1532
Edward,IN,2686,bookseller and translator,2,2017-07-20 18:33:57.117257,,10001184,"Edward Blount, Edward Blunt, Edward, Edward Blount",Blount,,BF/IN,,2,male,,Edward Blount,,2017-07-20 18:33:57.117569,1632,2015-02-25 00:39:52.699277,1562
Anthony,IN,988,spy,2,2017-07-20 18:16:10.796194,,10000471,"Anthony Bacon, Anthony, Anthony Bacon",Bacon,,IN,,2,male,,Anthony Bacon,,2017-07-20 18:16:10.796314,1601,2015-02-25 00:39:42.171330,1558
Elizabeth,IN,,Daughter of John Dauntesey (1629),398,2017-07-20 18:19:10.494217,,10054840,"Elizabeth, Elizabeth Dauntesey",Dauntesey,,BF,,588,female,,Elizabeth Dauntesey,,2017-07-20 18:19:10.494354,1778,2016-02-24 05:04:53.738678,1679
